"sample_id","HSC-like score","Progenitor-like score","GMP-like score","Promonocyte-like score","Monocyte-like score","cDC-like score","CD8+ T-cell & NK cell score","HLA I score","HLA II score"
"BA2456",-1.66960315681366,-2.51552015397136,0.0546227496220729,1.65861176376301,0.361146188811659,0.243323802445895,1.3761949747078,1.38412770629738,0.539416695901286
"BA2782",-0.0619114145871409,-1.29445033651809,-0.608576312540195,1.37617921790777,1.46858332671155,0.835831670360805,-0.51723207771737,1.13816785220899,0.482444767796505
"BA2840",-0.362296180982913,-1.38951739665688,-2.15160972998348,-2.48803211545863,-0.723614457504458,-1.33729721170314,0.686304907650511,0.590558534688435,-1.18559802836534
"BA2882",-1.201265076503,-1.38989784520245,-0.431196363901718,0.352394515651374,1.51892363331671,1.51831941014016,1.15593574155111,1.12910146704283,0.890527734315557
"BA2871",0.676716440045513,0.760999244166877,-0.428670539667474,-0.57087727640324,0.32789577512853,1.17009807274803,2.55322911385865,0.312327428565674,0.884529608498863
"BA2344",0.228796423947801,0.956693985982116,0.204110202453055,0.0296595172033973,-0.153773939651492,1.04189351125265,-1.5537534144276,-0.182272366580631,1.19778451580092
"BA2962",-0.918486685810874,0.673637305100631,-0.185611191297785,-0.206158942165555,-1.10087588827343,0.876268556104504,-1.37144305381434,-1.05774663519821,0.823743014489356
"BA2520",0.583070655750601,1.29855597267378,-0.822069187081139,-0.914500729267605,-0.891584087283471,-0.373585912042194,1.32586648527985,0.254924302036545,0.139720351065408
"BA2227",0.392565724923773,1.47043178766287,0.552553492997732,-0.398381916579671,-1.33290131718454,-1.01064429460201,-1.01984692025909,-1.01769177387045,-0.140542364588087
"BA2156",-0.789458497106956,0.885082171763968,-0.599655452445897,-1.59912154943411,-1.19808322943328,-0.56252517396976,1.43311458845207,-0.578557790588567,0.182898910544219
"BA2217",-1.01481919358976,1.04785997005214,-0.190259280267102,-1.86928554358392,-1.75012616717736,-0.472082540614495,-0.42493287455886,-0.810333888644455,0.238967136271287
"BA3001",-0.354477985181602,0.74508305178798,-0.216006745671919,-1.22415589064571,-1.58790810682861,-1.58266984714984,-1.54656119591384,-2.79869287823326,-1.18054487919943
"BA2455",-1.36605188770551,-2.82485273217229,-0.386315943294475,1.81416737146351,-0.0741347220799982,0.526102334097647,-0.542651714766159,-0.339705604597884,0.46598282780648
"BA2440",0.10410490928012,-0.281206915347256,0.659325293116612,0.932043240169017,0.94725868117385,0.61603507391423,0.37674196049674,0.643660881810321,0.226497110548316
"BA2024",-0.999918563484324,-1.30877478740856,1.06152657754574,1.17669819008538,1.60618270508757,-0.512737884893165,1.3525157683842,0.949656183314929,-0.918796918793028
"BA2846",0.08594151771254,1.01396133653355,-0.610018607604731,0.0937085965998219,-0.508462317542256,-0.412109188884757,0.218314126124909,-1.38692963745371,-0.856441757227313
"BA2563",0.746687817206801,0.618980469347878,-0.666447854734375,-1.04026774482591,-1.05898973896823,-1.60904392546085,-0.858039684784564,-2.89894476174796,-2.57810510973472
"BA2229",2.27002882483456,0.425291366967782,-1.00727493769401,-1.70384606263896,-0.586636675887783,0.187434580343046,1.00388056045582,0.0781347956077938,0.99064184197017
"BA2446",0.113871166651275,-0.723951673698958,-0.622230550297824,0.721434391432605,0.336129717560012,1.17694706094868,1.05992007471464,0.647826497731563,0.849684611230231
"BA2350",-2.20258067077568,-2.45568716731498,-2.08316222982902,0.620997485711886,1.97598479233258,1.24035168952994,-1.31186423903961,1.94822907259482,0.752135920295432
"BA2454",2.30880290938715,0.643047486071803,-1.71316172972145,-1.6034798440631,-1.49701718695225,-0.697922933398771,-1.17866588354508,-0.710170912600972,0.290889908253776
"BA2726",-1.60821403994905,-2.40133365658106,-0.682087804308488,0.853740898757539,1.55388310363546,-0.0561941674420667,1.11075758136997,0.150593506211209,-0.732534800030256
"BA2843",2.25264589828982,0.961905376057072,-1.67738505227894,-2.1418509981897,-1.02449544523126,-0.90353087106673,-0.547442680282071,-0.30317400407541,0.845614979116651
"BA2220",0.317831870285425,-0.702659354669127,-0.81563372127003,-1.0119703139796,0.105121700074014,-0.393983626477358,0.924501922671553,-0.928366595967704,-1.32843327893176
"BA2621",-0.897751843894261,-0.916491360778169,0.970032977279869,0.835131744921726,1.21928826565361,-0.0646398518609872,-0.0631880638853934,0.160491668613895,-0.263666805106487
"BA2944",-0.283534965867379,0.235585636682994,1.99087635584765,-1.23664434010996,-1.68586330267944,0.0027676794096917,0.320424798006081,0.497209106097065,0.845220121734487
"BA2976",0.177693088396383,-0.380481888950876,-0.253594256277036,0.368187462408648,1.19429436289668,0.0841804184024746,0.148267681916186,0.969773334951422,-0.0831161395863237
"BA2472",-0.830015672643158,-1.6759585682767,0.0963709810026222,0.783319871800912,0.580046253672969,-0.634335000122031,0.392258262262016,1.01773002497056,-0.190016292710042
"BA2575",-0.462313048254127,-0.815065734791321,0.0584117062083552,-0.516048963648388,1.43623119352335,1.91178964263921,0.320165319082905,0.937156125801498,1.07906237734681
"BA2376",-1.56453065618007,-2.51442637983978,-1.64801226194839,0.954627045369674,1.43313046749817,1.26315675047443,0.268038522446041,1.19541477890314,0.953347580464549
"BA2600",1.84709757058567,0.709765924203098,-0.773797527078558,0.0195210056675551,0.777577192818792,1.50905949896417,0.0953303704760099,0.844624422645638,1.49488465288516
"BA2514",0.147856755551524,0.746420342554144,1.61761878560549,0.890541901844352,0.623875656323941,-0.288885198484996,-0.433329593832333,1.60788139771735,0.232387318764469
"BA2559",-0.0388270162397101,0.435823326237384,0.903391558731322,1.3336531540781,1.09534257468778,1.47211126672408,-0.948732795332759,1.30903207522413,1.03809768052419
"BA2174",0.632037728628898,-0.136048308803459,0.205988655913613,0.376145513656658,1.21190807463439,1.51160272690901,-0.164728105065724,0.969984526234139,1.01126299767612
"BA2546",-0.228153481725023,-0.732830699245689,0.0416838808468122,0.626222386261186,1.29026444755919,0.50060658946037,1.58328247690429,0.674208737985282,-0.596939087567096
"BA2507",1.4560619730097,1.38850163548153,0.0841885420570026,-1.68397200446918,-1.00351966326316,-0.265572954059544,-0.78957206576837,-1.12084903995033,0.268519561300039
"BA2772",-0.971031832901123,1.45832748573347,1.048121654653,0.540687770019047,-0.424679233473529,-1.49692207184273,-1.41154243565264,-0.634813233442046,-1.05133970923523
"BA2361",0.0859728016747007,-0.483878881860946,1.22678953212275,1.35197895525243,1.22982779744121,-0.103834263793438,1.90713110458815,1.17645554108018,0.166574661121941
"BA2836",0.543192504143527,0.528204258524968,0.245339488802455,0.813186394103742,0.19274805407836,-0.194326619866254,0.582470017904403,0.0119852804382201,0.122605347109326
"BA2322",0.947173333711065,1.12738611326852,1.31586170296243,0.02799428835761,0.638789082336106,1.10279686388914,0.116899263826302,0.218226912657543,0.993389527980947
"BA2275",-0.226602487381224,-0.669850905812394,1.1805484104374,1.46882070713854,0.673118457176396,-0.811631053915752,-0.983688361171733,-0.190625700908331,-1.01825041227844
"BA2125",1.07670597467585,-0.240107182415726,1.41152510030438,0.669277847346493,0.221081870915082,0.0998702549628582,1.06861625426775,0.126232521639921,0.133025452355909
"BA2011",0.872275366934143,-0.126946790877895,-0.210414877264285,-0.0652580558694095,1.31106483912012,1.37234591506222,1.29223515481429,1.71814992920727,1.16800796217429
"BA2123",-0.662403790626982,0.349040544331829,-0.41758855543951,-0.325282768343322,-0.553055472281045,-1.09570580368294,0.0160401863209965,-1.04674700649873,-0.706730630394685
"BA2226",-0.718643787095725,0.0759356535970676,-0.20656681522064,0.506459388319875,0.912163106100815,-0.0793612333365549,0.513320298273605,0.118324415647706,-0.0044349479936645
"BA2804",-1.48434604553744,-0.227767478775859,1.92723454659715,1.54275818263814,0.936909164104797,-0.422670530047599,-1.25767616909294,1.51769471162268,-0.00212551700504152
"BA2104",-1.96254662312194,-2.706502665221,-0.636707586848579,1.81389394157892,1.59400835318854,1.05571881140203,-1.21402606766621,0.410486334473763,0.434233349894214
"BA2587",0.358049975215065,0.080048136087844,1.1621780048759,0.0882045017119362,0.770325884418999,0.979618694434355,-0.0645149369490684,-0.103461265790859,0.608918171125421
"BA2477",-0.49271743945784,0.92509999965243,0.32740607064883,0.769885272736291,-0.0961040428671966,-1.11173470607455,-1.67987969202099,-0.642059936475805,-0.470405482373813
"BA2682",0.127452519686171,1.14775904991754,-0.059487042768778,1.02824257513419,0.249705702040506,0.999260269487528,0.561852896856893,0.445090315234935,0.684668046741605
"BA2870",-2.01620266434945,-0.883625826390002,-0.579717238067058,-0.158639579714,-1.3816723197787,-1.36614331289705,0.139891911841807,-0.829059986325271,-0.849167320839897
"BA3004",0.822683848191358,0.900424850672394,-0.138834344898615,-0.637638625465946,0.000696861601791106,-0.986968308308739,1.41548227220702,-1.29617806298919,-1.5245413184931
"BA2947",-0.513943634667364,-0.27676420119665,2.36306692942561,-0.149213391478123,-0.997695313554769,-0.78009239192391,-0.850355260758971,-0.00451279615601502,0.757746720816651
"BA2276",-0.328573395071203,0.209757452016075,1.6949637524343,0.890869060028169,0.390785490306844,-0.479342693611399,-0.822796866761565,1.10985740904054,-0.543843302601347
"BA2410",0.655715283206929,1.72958279833823,-0.125103989533903,0.0281346278457968,-0.530154053250932,-0.873843116340094,0.200574801002752,0.386677753009052,-0.521549092400704
"BA2861",-1.25773219036051,0.398102808516671,1.07894852528282,-0.11348559244378,0.552044830586919,0.685623313222296,-0.455221279049999,-0.357777673554985,0.608068202870253
"BA3006",0.423528359796356,0.703183077345942,-1.08479126584112,-0.954208187721108,-1.34877328320441,0.404481635345058,-1.53569215496975,-0.0943635099541599,0.594831096874641
"BA2905",0.739971532687742,1.03814664804627,0.310514736716586,-0.805624826146473,-0.463967379652525,-1.7039914252928,-0.799859593002198,-0.205908552741326,-0.677243510521569
"BA2233",0.425196457999791,1.55117720658507,-1.33148237833289,-0.465456843238507,-1.23447482913559,-1.65504379562689,-0.228483393447445,-2.37479346114025,-2.34203132243273
"BA2685",0.5462913962703,0.115415599010629,1.17205288189241,0.318201799318267,-0.320558239931297,-1.17242837676341,0.23102087510673,-0.0987123831090214,-0.649812093506277
"BA2597",0.644402144765107,0.18946330618455,0.0301764810456735,-0.832518841586991,-0.794045566185707,-1.22684962624793,0.136015012172362,0.0955232819595932,-0.95513662374843
"BA2524",0.575879795956956,1.72958279833823,1.08431353171171,-0.354407891892845,1.05219854094402,1.06849882833808,-0.608235559438827,0.978693280226308,1.20658408094028
"BA2109",-1.44938730566336,-1.09278398692692,1.90884547406726,2.08728658471714,1.67713824684321,0.336105725777069,-0.7329414670566,1.11722704533814,0.312290432482867
"BA2714",-0.786189968085421,0.0899560590569324,-0.0325893968746511,0.220720725393435,-0.0888569207206228,0.193978161070935,-0.532735787142629,0.0421654070135352,0.670594573859041
"BA2239",-1.13635531442509,-1.49757947524431,-1.22174974710663,0.638871531711286,1.06049020322788,0.528274083243522,-0.558428981608435,0.416977681065341,0.361992499540306
"BA2528",0.0801431526369794,-0.093767949052866,0.933975619473287,0.764136926112311,0.373660379402445,-0.569057874562283,1.62669676544725,0.27394697295618,-0.441375134706063
"BA2948",-0.143856507448514,-0.665537441058318,1.08840882566764,1.11189763980491,0.752068745321495,-0.573544918857509,2.19153789554276,1.63845216671348,-0.904984271776262
"BA2832",0.903245623034749,0.245357912211989,1.77564385438416,0.834997952031264,-0.246733989197945,-0.781613872824401,0.925633644755135,0.287784208438726,-0.85204317458202
"BA2399",0.85051237812175,1.08854520443403,-0.850727464315675,-1.71150524239692,-2.16744130588628,-0.813708604435905,-1.64680671427115,-0.721599141999014,0.0272448243118511
"BA2499",0.818625601957826,0.27078386347803,1.94543873946703,1.22434817379789,0.126924689220139,-0.968331573343877,-0.288172862406472,0.467799756456903,0.140369246579152
"BA2570",-1.71047231973186,0.857676531500289,0.220968950318279,0.00617338627615903,0.592776753084534,-0.157892599760777,0.0687583928589115,0.185421605743918,-0.237452237579719
"BA2501",-1.88692182119401,-0.231322122276805,1.80096166451887,0.49113106568967,-1.49521370224921,-0.520132080813941,-0.339721135298729,-0.226081086381934,-1.43522982754332
"BA2121",-1.98075609496538,-0.962360526876745,2.47627769671195,0.800275264021343,0.310213236952105,-0.191151129785857,0.975019237097177,-0.445658469878939,0.0734138701836649
"BA2814",-1.86504694968635,-2.01461552220941,0.316976705389219,1.66034940885873,0.111509969003381,0.555426900380301,-1.32403880042917,0.723627569929502,0.00199182849419045
"BA2134",0.551486110083255,-0.49625303769825,0.179402150985257,0.536142647443361,1.68739830975982,1.8190124058219,-0.570593567457277,0.970406556420514,1.2227097512603
"BA2540",-1.05326720846943,-0.736837924728436,-1.41634845832932,0.503529150504809,-1.2369176496448,-1.22470715761388,0.193165317565101,-0.436253502639513,-1.82462966324285
"BA2820",-0.878844425316769,-1.00289406289657,-0.492018031820883,0.18843448361784,1.09249751066815,0.897761221048245,1.0368227174181,0.800785051207471,0.233197928365735
"BA2409",-0.0419805258479753,-0.356232434863014,-0.0751763512845272,0.747106054691496,1.2467984113508,1.94565733861712,1.21136280777187,0.562058535940079,1.0857324386882
"BA2747",0.824120973000536,1.17868382444231,0.13719103307304,-1.22354095200624,-2.16744130588628,-0.381348025955622,-1.06889491216847,-0.559631018652444,0.605848701035422
"BA2588",0.374713624166297,0.700701006747295,-0.221959405857163,0.292454185405367,0.446251403814755,-0.782056743743331,1.86107217063482,0.525868234669374,-0.393313681977999
"BA2885",-1.79254301969399,-2.27544180392816,-0.556239262944302,1.41569988779088,1.17568333776336,0.311110986213746,-0.603179321652088,0.00350087751345959,-0.153855210251755
"BA2660",1.16427577585516,0.572541965387574,-1.54275180198084,-0.925739761389421,0.0856715379909273,1.07482867496422,-0.259658662856815,0.242852529181214,1.27332154890511
"BA2294",-0.216227829837631,-0.179033070609429,2.08956627249723,-0.0530145715811485,-0.0369100782145148,-0.0995935679664901,1.48840307441047,-0.128738369785797,0.530964223284554
"BA2806",0.541958928104982,1.6014455595707,0.154047768610695,0.0521585504012414,-0.707165182631807,-0.266768817298229,-0.681903997048868,-0.897002147792396,0.159751397042102
"BA2195",1.51893386085064,0.698765213627781,1.62557778616114,1.0471333631406,1.01054958357833,0.38798847557442,-0.103151696461755,1.2801044589713,0.665927273563373
"BA2688",0.145169969312645,-0.0849551867828497,-0.414385166607187,-0.108837656824597,0.430218225339976,0.0380585255074585,1.68502028199109,1.4745598471713,0.106127681858634
"BA2889",-1.63323392000091,0.497294404342324,1.2485516274194,-0.28934846317919,-0.80122642869923,-1.47334250361114,0.530526612778864,0.156635299967946,-0.819770998787253
"BA2175",-0.241401961586429,-0.576753551109684,1.59483290592289,1.00900094533882,0.47010222092169,-1.21360077647548,-0.512921012910296,0.546647005649781,-0.845693804298257
"BA2479",0.141373372072645,-0.347541333592778,-1.98878263697448,-1.68485255722222,-0.0106838467482096,-0.614161427180983,2.69181557293625,1.19643509827807,-0.197855337320712
"BA2198",1.58783098360904,0.156288610560744,-1.19373559433825,-1.7870830781511,-0.579966186487666,-0.167622396366486,0.617155653332106,0.0989642956303535,0.694821476913582
"BA2171",0.288885490826352,-0.0150627562173225,-0.404637914676674,-0.399910798812592,-0.99990472773455,-1.37829345746347,0.103589962965478,-1.60143417067229,-1.66289184695512
"BA2791",-1.08690303013904,0.8771293837618,1.80193898201363,0.236189576697697,-1.15297060911082,-1.40923017105677,1.48834233133824,0.429558802441952,-2.40159146795015
"BA2375",1.7521458541872,-0.132244942214038,-0.531877810776684,-0.3076135047927,0.812556369121948,0.73518927469785,1.28624962433671,0.313451935546413,0.550659168340799
"BA2135",1.89123346964103,1.28821933653757,-0.36727603464793,-0.320080047098439,0.271997876299915,-0.20954522860002,0.456533126601634,0.0737642587588047,0.27131296295848
"BA3011",-0.866728589534826,-0.166352352697673,1.73241626131333,0.62722010678485,-0.715622764127206,-1.67457386119193,-0.0491684161210344,1.92269804388047,-2.57502853931532
"BA2082",-0.656508095727403,1.31641333778219,0.660286579400006,-0.0972115504566138,0.378253991674712,0.853774643319928,1.00087874239954,1.89001181268298,0.896074786490849
"BA2355",-0.17191578684408,0.629659883469323,0.190540597645509,-0.344977695071452,0.662150469857436,-0.917934218530872,2.18331093647491,0.536115132762195,-0.2048392640149
"BA2069",-1.56302007915301,-1.38040996897808,-0.474208170539907,1.66157156060295,-0.476005780971037,0.807845619084948,-0.113643483415504,0.356279326105792,1.07071200748224
"BA2956",0.5462894410734,0.246801923040921,0.386233091744576,-0.506669892527985,0.692112070935005,-0.26154501167131,-0.660177920732043,-0.572232210050196,0.0865289164654875
"BA2449",-1.77311333497608,0.209180396941385,2.47627769671195,-0.463805445957145,-1.16548146180417,-0.66580478308674,-2.45829412244873,-0.285041804647197,1.06494428353884
"BA2901",-1.13780450822762,-0.979448017142538,-0.279784070479124,1.59671615230932,1.49769773164217,0.427234237324305,-0.889260452011645,1.25331456423527,0.563718606054441
"BA2915",-1.01426938021239,1.0441732168395,-1.04624875125508,-2.09034976301104,-1.36678638298386,-1.19408043658769,-0.802865210109982,0.333074714913713,-0.0923451915483607
"BA2662",-1.03791512274102,-0.275918560318319,0.183784088737363,1.38129153535665,1.1329143666919,1.2164313898943,-1.21107645715213,0.994449730052038,1.04085222558774
"BA2051",-0.0625193710096612,-0.776948092308648,0.519409414938268,0.125130865962743,1.43622052085207,2.04444708554221,-0.316380219090414,1.62920132644265,1.45266693150491
"BA2644",0.800857941468269,-0.217559326012463,-0.0279967674643757,-0.428846726038434,0.906870518899794,1.53702521998628,1.95227930764602,1.13650479921721,0.928330626019435
"BA2031",-1.48873117227051,-1.14441450356018,-1.27676179326834,-0.208229204343453,-0.694315236251762,0.302309074881516,-0.954326261855922,0.00662571560946235,-0.0323084071907457
"BA2928",-1.49021099273619,-1.33570233891474,-0.82570693610207,0.467865926988087,-1.49965764321029,0.854868152360473,-0.973962874857479,-0.711069448825639,0.649845427793438
"BA2072",0.246080156042711,-0.383381247010197,0.622167292614559,-0.390988927004521,0.790348257123864,1.63925839209298,1.18330119183669,0.225358944993259,0.895165991037596
"BA2762",1.08312283090034,1.64159780326047,-0.257341091810569,0.150662943124571,-0.0142196069791708,0.183419144383372,-0.746886123099264,-0.219901176492114,0.62810568660808
"BA2583",1.61131608081685,1.32346030315694,0.0268950813751654,-0.700420848327279,-0.615623946580619,0.400095701546133,0.738991888763525,-0.374441940376103,1.19038341028271
"BA2935",0.222369275150725,-0.008920076492777,0.163384573759846,0.854366834004266,0.779798359890519,1.24249720268031,-1.24011233677792,0.64334437701499,1.02017696054921
"BA2354",-1.25388259788311,-0.754144726630818,2.47627769671195,0.212928088571081,-0.0391601303934283,-0.556608206204946,-0.493631836188611,-0.416644596882723,0.135047189287316
"BA2023",-2.20258067077568,-1.69953506646078,-0.293766387469732,1.41334965958727,1.22093153322193,1.01342626741131,0.267911094561542,0.767768475253307,0.48442612307388
"BA2636",0.45566374835712,0.376501037271486,0.41766780982028,0.690894594080392,0.316882870458457,-0.336248453616727,1.24026561262494,0.979576384845107,0.210317735246033
"BA2510",-1.45539112888062,0.0352211330884736,-0.396473115141322,0.354466408018134,-1.72587041411681,1.61743718295722,-0.985556653770214,1.14823718464217,1.89525962151519
"BA2649",-1.6624015461602,0.388420056795569,1.71360878862348,-0.0934302727293827,-0.925932706090634,-0.700953497181993,0.820681690312112,-0.398056568618761,-1.1846688149
"BA2909",-0.896199246551952,-1.67874115955232,2.40584924483331,0.889113317233893,0.942167584078738,-0.0725514215682571,0.42884728954929,0.424963476614817,-0.310545478092065
"BA2697",-0.505639835685561,-1.47467664425426,-0.131961932377988,0.435111393092619,1.77274864219537,1.29688668001883,-0.642278860903339,0.765814348225641,0.665137530114177
"BA2760",0.841377213144859,-0.466133242323275,-0.154232868997192,0.0366775432349792,1.14727060781361,1.2654824588194,0.270240841976478,0.742181156425572,0.568389124407419
"BA2584",0.0674302375719738,-0.354716359679073,-1.32798972830488,0.39923938663322,-0.759784586427067,-0.112742825437285,1.32948814696878,0.899102238104587,0.307346880131031
"BA2984",-0.580728750479892,-0.00416582622782857,0.349251748149409,0.685283874715924,-1.14739687082641,-2.34779897730903,-0.1886036759104,-2.36727571786402,-3.5922322582962
"BA2876",-0.631253470212551,0.31085396977623,-0.814412681148684,-0.540500012489932,1.1498547799841,0.903535421991457,1.82327409471199,1.41062550028369,1.00795610125202
"BA2377",-1.0414726314634,-1.44937380012552,-1.7749996354987,-0.41870215217294,-0.878833296158883,0.549633472797744,-1.67855870221474,1.96914916553436,1.33017440343799
"BA2532",-0.503359060326727,-0.0962460628155353,0.604151358508361,-0.626313514201949,-0.844299780501635,-1.45428698808769,-0.016933433868969,0.38040287717819,-1.72377480537341
"BA2748",-0.306629109982665,0.960138862029456,0.0430368499677197,-0.688159076299077,-0.386010378391768,-0.0442522507258419,0.00166756065208874,-1.37545217380519,0.180165452463205
"BA2712",-2.20258067077568,-1.79290410266376,0.0973442720202109,1.6325296803928,-0.0170304926713716,-0.358859306845127,-0.730452845564401,1.09064209268892,-1.09938332956719
"BA2778",-1.36122412955103,-2.05403090206237,-0.697369300981858,0.873043821893512,1.97598479233258,1.42616741340427,1.73229002984967,1.4831035670566,0.678414021475022
"BA2721",0.7105754846091,-0.0136704070867633,0.113756498252011,0.329320578348936,0.953093243254504,1.06343721391129,-0.10754413912042,0.316159309913229,0.761718085416046
"BA2970",0.74231950069046,0.326687527148171,0.620456731140989,1.06225042136469,0.706846361675554,-0.0654506518937669,-0.292630276836952,1.28067292127155,0.357224474943395
"BA2405",2.04584268139468,1.39750307953696,-1.01590890439325,-2.48803211545863,-2.12981932484092,-0.221293021320337,0.757749945517768,0.433732088859772,1.06563996067427
"BA2081",0.663725976990789,-0.22783708268708,0.433450222071354,-0.0515922128007525,-0.152040051112387,0.807853940322443,0.826668016198807,0.0235826316847969,0.979732331631999
"BA2098",-0.985323696091151,-1.35078473509036,-0.141976765365804,1.79023793464222,1.04122448655718,1.4097386090643,1.45270538896897,1.6549032035141,0.984438201655866
"BA2296",-0.490219915774869,0.929024660213595,0.934513161606319,0.172574944826357,0.131623401566816,0.379959009153821,1.26231107833154,-0.256985059033114,0.788660231339218
"BA2776",-0.345669198590452,0.879745898125678,-0.796955078482537,-0.974621750632726,-1.68980630970909,-1.98316780160118,-1.23024470145161,-1.33983550209211,-2.3077448295409
